ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
time,string,addr,port,addr,port,enum,string,interval,count,count,string,bool,bool,count,string,count,count,count,count,set[string]
1.726.891.583.522.630,CcLYYwZFi0aCBkWDl,192.168.0.66,35075,192.168.0.4,1054,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.522.630,CJ5LG92Hkf21INau3g,192.168.0.66,35075,192.168.0.4,2710,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.524.900,CZqE1nhUya1c84fLl,192.168.0.66,35075,192.168.0.4,749,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.524.900,C5AhY64jAaE11Ux5R5,192.168.0.66,35075,192.168.0.4,50001,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.524.900,Ce3LoV5ETdZGAFLSj,192.168.0.66,35075,192.168.0.4,61900,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.524.910,Cs9vmQ38aFVDWGpm85,192.168.0.66,35075,192.168.0.4,5810,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.524.910,CBBgkWpqcMr752Bc6,192.168.0.66,35075,192.168.0.4,5999,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.525.150,C5NkAS1i4eHzB88XPf,192.168.0.66,35075,192.168.0.4,25735,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.030,CAPN7DPHbQjWH6XDk,192.168.0.66,35075,192.168.0.4,10566,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.030,Cp0muN3YH5hGCrlv2b,192.168.0.66,35075,192.168.0.4,6112,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.030,Cyf9vJ1gPOYLvxc3J6,192.168.0.66,35075,192.168.0.4,1036,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.030,Ch5pfq3SANJvajWo57,192.168.0.66,35075,192.168.0.4,3128,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.030,Cf3Ng6KQyqdulbvrj,192.168.0.66,35075,192.168.0.4,548,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.290,CCGQB5Ix6e5WctFs6,192.168.0.66,35075,192.168.0.4,8193,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.290,CkCfPD2G8oUQxKEJz4,192.168.0.66,35075,192.168.0.4,1082,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.300,CWraTA3v7Urg9Cz1Ce,192.168.0.66,35075,192.168.0.4,2126,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.300,CCEOK3yeHJQOiS1j6,192.168.0.66,35075,192.168.0.4,65129,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.300,CzkgdX1cRP5b9HDc4c,192.168.0.66,35075,192.168.0.4,1050,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.300,CvDQq92uDtjUHZn2Ea,192.168.0.66,35075,192.168.0.4,1721,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.300,CO2BNi3O1oQ8S9iX0k,192.168.0.66,35075,192.168.0.4,40911,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.300,CnTAIM1zgRp9SqpwX2,192.168.0.66,35075,192.168.0.4,34572,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.500,CfcN0l3FrwAM5VeKWl,192.168.0.66,35075,192.168.0.4,49156,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.500,CbPYNp2KYDi6GFFIUb,192.168.0.66,35075,192.168.0.4,9101,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.500,CAlAgk1SuxkefRDUUl,192.168.0.66,35075,192.168.0.4,1026,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.500,CnfYlX1XU4ni6rmcZ1,192.168.0.66,35075,192.168.0.4,1035,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.500,C6CSmMsoBRB5RcVpj,192.168.0.66,35075,192.168.0.4,13456,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.500,CFQuxL7sACq2GzC5g,192.168.0.66,35075,192.168.0.4,9502,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.527.510,CF1IPL3BB5TnLTT7wg,192.168.0.66,35075,192.168.0.4,1029,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.670,CnJxgv1LaaI9ML8BFe,192.168.0.66,35075,192.168.0.4,8290,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.670,CelVsU269oeVDOnm6d,192.168.0.66,35075,192.168.0.4,5915,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.680,CjjJu02hJJfoBSMDch,192.168.0.66,35075,192.168.0.4,179,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.680,CNO0473DTOlLQJrtyb,192.168.0.66,35075,192.168.0.4,545,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.680,Cr1B8ty2fZ2chQlz6,192.168.0.66,35075,192.168.0.4,3367,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.950,C5ZhYi3PDc5IsXYyX8,192.168.0.66,35075,192.168.0.4,20828,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.950,ChbwpLaVl3EFA4Fd,192.168.0.66,35075,192.168.0.4,1089,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.950,C2QkCi3R3fbkh9ARq6,192.168.0.66,35075,192.168.0.4,19350,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.960,CBnZlj35BRUg7sTJW7,192.168.0.66,35075,192.168.0.4,9080,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.960,CArVto4mMhc8yvag7l,192.168.0.66,35075,192.168.0.4,15660,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.960,CsVZFq17sA3070Cy85,192.168.0.66,35075,192.168.0.4,465,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.960,C11YK62W1tBPj6EUX,192.168.0.66,35075,192.168.0.4,726,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.529.960,CEYgDh1eGe5TeCqKE9,192.168.0.66,35075,192.168.0.4,1027,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.530.150,CZBboS1xY4mhx19lng,192.168.0.66,35075,192.168.0.4,27000,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.530.160,CWK0sV1VmKzzhaY6Kj,192.168.0.66,35075,192.168.0.4,3372,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.530.160,CjU1wf2KBufS0kMe1,192.168.0.66,35075,192.168.0.4,2394,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.530.160,CyT9xf16Hl3vSMLJyi,192.168.0.66,35075,192.168.0.4,2065,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.180,Cf7tV03hwJpJBbJXm4,192.168.0.66,35075,192.168.0.4,70,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.190,CVCBXC3PyWi5UKS8R3,192.168.0.66,35075,192.168.0.4,7676,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.190,C6eQHA1J8fwaLrqULf,192.168.0.66,35075,192.168.0.4,54328,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.190,Cph1tf380p1UG5V019,192.168.0.66,35075,192.168.0.4,8087,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.190,CjbApdGd0QIjUbv23,192.168.0.66,35075,192.168.0.4,15003,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.430,Cw2z8Z3rCGwb16bY56,192.168.0.66,35075,192.168.0.4,15004,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.430,CAsNePTTbfxNqrldj,192.168.0.66,35075,192.168.0.4,1864,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.430,Cvx1xx3hyZLoFWrY51,192.168.0.66,35075,192.168.0.4,1151,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.430,CoXfbg3y7FVfkgc3Yk,192.168.0.66,35075,192.168.0.4,49157,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.430,CRATHy2yuwzdFcFF2d,192.168.0.66,35075,192.168.0.4,1201,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.430,CTA9jL1WSKU4Jq1z61,192.168.0.66,35075,192.168.0.4,5910,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.430,C4bfEN0h8fbv1Ibtk,192.168.0.66,35075,192.168.0.4,1198,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.430,Cu0paonZjJ3ja9nR3,192.168.0.66,35075,192.168.0.4,512,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.532.600,CZXkDy4GAioFh5O8gk,192.168.0.66,35075,192.168.0.4,3268,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.534.620,COwDYC1WSQ7itCZwWk,192.168.0.66,35075,192.168.0.4,2034,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.534.620,C9nJIn2u1yTeoTuKI6,192.168.0.66,35075,192.168.0.4,6059,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.534.620,CMrllG3e11KksivEy5,192.168.0.66,35075,192.168.0.4,5679,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.534.620,CivLQx30uMpT79rpL4,192.168.0.66,35075,192.168.0.4,3325,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.534.620,ClRDaE1S0iPE6FJYok,192.168.0.66,35075,192.168.0.4,10629,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.534.850,CF8lpJ3ff7DwSt3jc9,192.168.0.66,35075,192.168.0.4,9500,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.534.850,CfiuNCWnKcDdgTNR1,192.168.0.66,35075,192.168.0.4,30951,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.534.850,C11HoS3SuBGp0gv2s4,192.168.0.66,35075,192.168.0.4,8654,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.534.850,CCPQWa36oWff4FfRK7,192.168.0.66,35075,192.168.0.4,8093,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.534.850,C8KTvL3bTBHcqIwJ9k,192.168.0.66,35075,192.168.0.4,444,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.534.850,CTeILb45lRvqfIRXl5,192.168.0.66,35073,192.168.0.4,500,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.618.560,CKOkKw4p5dx1Mh0aLk,192.168.0.66,35073,192.168.0.4,5907,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.620.640,CZrjkC2LPUPYV4dVJf,192.168.0.66,35073,192.168.0.4,1974,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.620.640,CFYg5d43iDf25Tn27a,192.168.0.66,35073,192.168.0.4,8383,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.620.640,CK9oTq3SiEzdyfWBI4,192.168.0.66,35073,192.168.0.4,4224,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.622.880,CEcbjW3qlmnr1QylUj,192.168.0.66,35073,192.168.0.4,1217,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.622.890,CjtFaY1YFxQdTCtizf,192.168.0.66,35073,192.168.0.4,13782,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.622.890,CIcp994kxlbsBKYJh1,192.168.0.66,35073,192.168.0.4,3828,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.624.940,CPqteE3TFr7bBWbkWh,192.168.0.66,35073,192.168.0.4,5405,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.624.950,CNRwttZMuck63CZPj,192.168.0.66,35073,192.168.0.4,6003,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.625.200,C9zFWbUoFKAFDYoMl,192.168.0.66,35073,192.168.0.4,1556,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.625.200,CiaQDV2BmC6eZJbir7,192.168.0.66,35073,192.168.0.4,1163,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.625.200,C4p6Yi3yFb26wdhE78,192.168.0.66,35073,192.168.0.4,5357,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.625.200,CMw8C14zTiibiMhSbg,192.168.0.66,35073,192.168.0.4,416,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.627.280,CV3qNI2u2yzZdHJro1,192.168.0.66,35073,192.168.0.4,5666,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.627.290,CGVe6d28DOd1L32pM3,192.168.0.66,35073,192.168.0.4,3914,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.627.290,C1kTfMv0GrH83cFfi,192.168.0.66,35073,192.168.0.4,2049,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.627.290,CW0Q0L9lXPHAWzHQi,192.168.0.66,35073,192.168.0.4,1165,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.627.290,CAq7grYX8gFl0Jzik,192.168.0.66,35073,192.168.0.4,3703,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.627.290,Clj0Xw2FJWOaAbDuok,192.168.0.66,35073,192.168.0.4,5050,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.627.600,CE4s3Q1Uk8w7XaNxjj,192.168.0.66,35073,192.168.0.4,8084,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.627.600,CKs65q1BZsGo2FAaLc,192.168.0.66,35073,192.168.0.4,16993,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.627.600,C0UCql1JIjimEFkyL7,192.168.0.66,35073,192.168.0.4,7007,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.629.570,CPakK52DPfqysjaZih,192.168.0.66,35073,192.168.0.4,6839,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.629.570,COb5fF49OXZea492y2,192.168.0.66,35073,192.168.0.4,10617,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.629.570,CHmseu1vt1RJxb83F2,192.168.0.66,35073,192.168.0.4,1935,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.629.570,C4bdKi4Q64q3zhtLW6,192.168.0.66,35073,192.168.0.4,6692,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.629.570,CclMuK10Vy3t4TxOBg,192.168.0.66,35073,192.168.0.4,7443,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.629.840,C86Ggl11EPttlzaPb8,192.168.0.66,35073,192.168.0.4,514,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.629.840,CQurnjW9MyEZsUc21,192.168.0.66,35073,192.168.0.4,1334,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.629.840,C7xYsoyGTrtv0je,192.168.0.66,35073,192.168.0.4,5555,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.629.840,CLcIi7wVzEoxGvQ84,192.168.0.66,35073,192.168.0.4,5961,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.629.840,CfSA8Te5x7QQ5FEje,192.168.0.66,35073,192.168.0.4,60020,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.629.850,CcmjVneQuB2ChXgcj,192.168.0.66,35073,192.168.0.4,1164,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.631.970,CIGkQC4TuM76AAMc1a,192.168.0.66,35073,192.168.0.4,1914,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.631.970,CdqKNK2EgQpuYAfR95,192.168.0.66,35073,192.168.0.4,2525,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.631.970,Cecvz91AsFnP5Cxlkl,192.168.0.66,35073,192.168.0.4,1166,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.631.970,CyapGq2VnSuUC3zztd,192.168.0.66,35073,192.168.0.4,9290,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.631.970,Cjsw5741HuNPtzziy5,192.168.0.66,35073,192.168.0.4,3369,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.230,CVUPZo23ys4f7Ill2l,192.168.0.66,35073,192.168.0.4,7625,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.230,ClUG8dqX0w24vQa2d,192.168.0.66,35073,192.168.0.4,6000,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.240,C5iB671h3NXr8baQBi,192.168.0.66,35073,192.168.0.4,1043,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.240,CYmbH02plcgN7p4S0i,192.168.0.66,35073,192.168.0.4,4242,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.240,CKTyDT6TZYT7QkXB,192.168.0.66,35073,192.168.0.4,9002,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.240,CxxuVA4e6AKUa6ijcj,192.168.0.66,35073,192.168.0.4,1148,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.240,CFtDwp3w0YN8Fkgzkl,192.168.0.66,35073,192.168.0.4,5033,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.240,C3W82x2aPdNqPp1FM6,192.168.0.66,35073,192.168.0.4,1098,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.440,CjRWecdoHeGajvc8k,192.168.0.66,35073,192.168.0.4,801,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.440,Cmrpvi7w9ECq03G7k,192.168.0.66,35073,192.168.0.4,1064,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.440,CtpvPy2OEgY5gfFczc,192.168.0.66,35073,192.168.0.4,1122,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.632.440,C7seAxfl6RxsLW1N4,192.168.0.66,35073,192.168.0.4,2382,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.440,CJzLqe27mQpZB7Jex5,192.168.0.66,35073,192.168.0.4,89,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.440,CfgOes40NdRV1EeG0b,192.168.0.66,35073,192.168.0.4,10215,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.440,CD3kfe2L5wm34v36Wl,192.168.0.66,35073,192.168.0.4,33899,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.440,CZn2mF1ADh4zs6FCu6,192.168.0.66,35073,192.168.0.4,32784,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.440,CPVpFs2IR8Jh9501Kf,192.168.0.66,35073,192.168.0.4,2045,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.670,C7IMpl2HNl2BNwB9Yc,192.168.0.66,35073,192.168.0.4,5004,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.680,CTZqWw1VEsD9ExeZQl,192.168.0.66,35073,192.168.0.4,4002,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.680,CNouO92B6qqeRfTUIa,192.168.0.66,35073,192.168.0.4,3370,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.680,Cgej4N3c72pj5HgL08,192.168.0.66,35073,192.168.0.4,5054,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.680,CsisX13yWdjwunhipk,192.168.0.66,35073,192.168.0.4,34571,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.680,CmM0lI2zAvrHzxFAa4,192.168.0.66,35073,192.168.0.4,3322,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.680,CNSE1U2yF1UjLCVX8l,192.168.0.66,35073,192.168.0.4,2043,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.680,CgxrTdNmjyYzFIN7d,192.168.0.66,35073,192.168.0.4,9575,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.634.850,CMakk74fihB0NotYWa,192.168.0.66,35073,192.168.0.4,64680,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.636.940,CgqeNK1TgNKufxPXIf,192.168.0.66,35075,192.168.0.4,500,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.636.940,CVFwSpOAQ0Ejx6gsj,192.168.0.66,35073,192.168.0.4,10024,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.636.940,CqvmuF4RGJKhJO77Lf,192.168.0.66,35073,192.168.0.4,1072,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.636.940,C4JY3vkaYGhsxftr5,192.168.0.66,35073,192.168.0.4,1839,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.636.950,CqwusP2SoHIE2kSqP7,192.168.0.66,35073,192.168.0.4,6389,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.636.950,CAhWVv4r1yilJw7SU9,192.168.0.66,35073,192.168.0.4,52673,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.637.190,CGWlwe3Bex6c6Ag0E4,192.168.0.66,35073,192.168.0.4,9000,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.637.200,Co3dUO3pJFVpm08Ny1,192.168.0.66,35073,192.168.0.4,1863,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.637.200,CAXteB4XqLkLgiGW7,192.168.0.66,35073,192.168.0.4,2800,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.637.200,CZftaWYxeSr2bT8f4,192.168.0.66,35073,192.168.0.4,1247,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.637.200,Cyl8AO304XCX6A4R32,192.168.0.66,35073,192.168.0.4,10180,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.718.670,CNfsPa3ETx2ll9Gk02,192.168.0.66,35075,192.168.0.4,5907,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.720.770,CsTIfF30Un1B4uWrsl,192.168.0.66,35075,192.168.0.4,4224,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.720.770,CHGc1p1CNGf4Kaojsd,192.168.0.66,35075,192.168.0.4,8383,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.720.770,C7ai7Z1tlRzYJ18qD5,192.168.0.66,35075,192.168.0.4,1974,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.723.020,CanomV1RzTIGEwI8Ke,192.168.0.66,35075,192.168.0.4,3828,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.723.020,Cl51JRMaEKeIDx7Nh,192.168.0.66,35075,192.168.0.4,13782,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.723.020,CZLMWk3mVqoXJxwW81,192.168.0.66,35075,192.168.0.4,1217,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.725.130,CyzFfS2Ho7spfYF2Ee,192.168.0.66,35075,192.168.0.4,1163,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.725.140,CXCrKp1kuku6eL22oa,192.168.0.66,35075,192.168.0.4,1556,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.725.140,CkjuK33KZxQaC2W8se,192.168.0.66,35075,192.168.0.4,6003,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.725.140,ClKguN3wU2U835WOGi,192.168.0.66,35075,192.168.0.4,5405,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.727.250,CwQOHB4bvXyrdH6xN3,192.168.0.66,35075,192.168.0.4,5666,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.727.250,CzXfwK151mQceJB3A,192.168.0.66,35075,192.168.0.4,416,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.727.250,C8wTQm20P6nZl8dVkh,192.168.0.66,35075,192.168.0.4,5357,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.729.450,CW1B9W1RKaYnObE2h,192.168.0.66,35075,192.168.0.4,7007,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.729.450,CNMGak3aJ1WKwvZ2n3,192.168.0.66,35075,192.168.0.4,16993,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
1.726.891.583.729.450,CFCZBi4gUsW7XEAsd8,192.168.0.66,35075,192.168.0.4,8084,tcp,-,-,-,-,S0,T,T,0,S,1,44,0,0,-
